uporabnik,tekma,rez_dom,rez_gos,tocke,gol_razlika
2,3059153,2,0,,
3,3059153,2,3,,
4,3059153,1,1,,
5,3059153,0,1,,
1,3059154,0,2,,
2,3059154,6,1,,
4,3059154,2,3,,
5,3059154,0,2,,
2,3059155,1,0,,
5,3059155,2,0,,
1,3059156,2,1,,
2,3059156,0,1,,
3,3059156,4,0,,
4,3059156,0,3,,
5,3059156,0,1,,
1,3059157,3,0,,
2,3059157,1,0,,
4,3059157,2,0,,
5,3059157,3,1,,
2,3059158,1,0,,
5,3059158,2,0,,
3,3059159,1,3,,
4,3059159,3,1,,
5,3059159,2,2,,
1,3059160,1,3,,
2,3059160,4,2,,
3,3059160,2,1,,
4,3059160,0,2,,
5,3059160,1,2,,
2,3059161,1,2,,
3,3059161,1,3,,
4,3059161,2,3,,
5,3059161,2,4,,
2,3059162,2,2,,
3,3059162,0,1,,
4,3059162,1,0,,
5,3059162,4,0,,
2,3059163,0,0,,
3,3059163,0,1,,
4,3059163,3,0,,
2,3059164,1,0,,
3,3059164,1,2,,
5,3059164,0,1,,
1,3059165,3,2,,
2,3059165,0,4,,
3,3059165,1,1,,
4,3059165,1,0,,
5,3059165,1,0,,
1,3059166,0,0,,
2,3059166,0,2,,
3,3059166,0,1,,
5,3059166,2,1,,
1,3059167,0,0,,
2,3059167,4,0,,
4,3059167,1,4,,
5,3059167,2,0,,
1,3059168,2,2,,
3,3059168,0,3,,
4,3059168,2,1,,
5,3059168,2,3,,
1,3059169,0,2,,
2,3059169,2,2,,
4,3059169,3,3,,
5,3059169,3,1,,
2,3059170,2,1,,
3,3059170,1,2,,
4,3059170,0,1,,
1,3059171,1,0,,
2,3059171,2,0,,
3,3059171,4,0,,
4,3059171,0,2,,
5,3059171,1,3,,
1,3059172,1,1,,
2,3059172,1,0,,
3,3059172,1,1,,
4,3059172,2,0,,
5,3059172,1,2,,
3,3059173,0,3,,
4,3059173,1,2,,
5,3059173,1,2,,
1,3059174,2,3,,
2,3059174,1,2,,
1,3059175,3,4,,
2,3059175,1,2,,
3,3059175,0,0,,
4,3059175,2,1,,
1,3059176,0,2,,
2,3059176,2,2,,
1,3059177,0,2,,
3,3059177,1,0,,
5,3059177,2,2,,
4,3059178,2,0,,
5,3059178,0,0,,
1,3059179,1,4,,
2,3059179,2,1,,
3,3059179,2,4,,
5,3059179,0,2,,
1,3059180,0,3,,
2,3059180,2,1,,
3,3059180,0,4,,
4,3059180,0,0,,
5,3059180,2,1,,
1,3059181,1,3,,
2,3059181,1,1,,
3,3059181,3,0,,
5,3059181,2,0,,
1,3059182,3,2,,
2,3059182,0,0,,
3,3059182,0,0,,
4,3059182,1,2,,
5,3059182,1,5,,
1,3059183,0,3,,
3,3059183,4,1,,
4,3059183,1,1,,
5,3059183,0,1,,
2,3059184,3,0,,
3,3059184,3,2,,
4,3059184,2,4,,
5,3059184,2,1,,
3,3059185,0,0,,
4,3059185,2,4,,
5,3059185,0,1,,
2,3059186,2,0,,
4,3059186,2,2,,
5,3059186,1,2,,
1,3059187,2,3,,
4,3059187,1,0,,
1,3059188,0,2,,
2,3059188,3,1,,
4,3059188,1,2,,
1,3059189,1,4,,
2,3059189,2,0,,
3,3059189,0,3,,
4,3059189,4,4,,
5,3059189,1,1,,
1,3030547,1,3,2,1
3,3030547,1,3,2,1
4,3030547,2,2,0,1
5,3030547,1,0,0,2
1,3030548,0,3,2,1
2,3030548,0,3,2,1
4,3030548,0,2,5,0
1,3030549,0,0,0,1
2,3030549,3,3,0,1
3,3030549,2,2,0,1
4,3030549,0,2,0,3
2,3030550,3,1,0,2
3,3030550,2,1,0,1
5,3030550,2,1,0,1
1,3030551,2,1,0,2
2,3030551,1,4,2,2
3,3030551,4,2,0,3
4,3030551,1,0,0,2
1,3030552,1,1,0,2
3,3030552,1,1,0,2
5,3030552,1,1,0,2
1,3030553,1,1,0,1
2,3030553,1,0,3,0
3,3030553,0,2,0,3
4,3030553,0,2,0,3
5,3030553,1,2,0,2
1,3030554,0,1,0,4
2,3030554,1,1,0,3
4,3030554,1,2,0,4
1,3030555,2,3,0,1
2,3030555,3,0,0,3
4,3030555,0,1,0,1
5,3030555,0,1,0,1
1,3030556,2,1,0,4
2,3030556,1,1,0,3
3,3030556,0,0,0,3
5,3030556,2,1,0,4
1,3030557,3,3,0,3
2,3030557,1,3,0,5
3,3030557,0,2,0,5
4,3030557,3,1,2,1
5,3030557,2,0,2,1
1,3030558,3,1,2,1
2,3030558,1,1,0,1
4,3030559,1,1,0,6
5,3030559,4,2,2,4
1,3030560,2,0,0,2
2,3030560,2,2,3,0
4,3030560,1,1,5,0
5,3030560,1,2,0,1
1,3030561,3,2,0,2
2,3030561,6,3,0,4
3,3030561,3,0,0,4
4,3030561,3,1,0,3
4,3030562,0,3,0,3
5,3030562,0,2,0,2
3,3030563,2,1,3,0
1,3030564,2,1,0,1
2,3030564,2,1,0,1
3,3030564,2,0,0,2
4,3030564,1,1,5,0
5,3030564,0,5,0,5
2,3030565,0,1,0,1
4,3030565,0,4,0,4
5,3030565,0,1,0,1
1,3030566,0,4,0,5
2,3030566,0,0,0,1
3,3030566,1,1,0,1
4,3030566,1,1,0,1
5,3030566,0,0,0,1
1,3030567,1,2,0,5
2,3030567,3,3,0,4
3,3030567,2,0,2,2
4,3030567,1,3,0,6
5,3030567,3,0,2,1
1,3030568,0,3,2,2
2,3030568,0,1,3,0
3,3030568,4,5,3,0
4,3030568,0,1,3,0
5,3030568,0,2,2,1
1,3030569,3,2,0,3
2,3030569,3,1,0,4
3,3030569,1,1,0,2
4,3030569,2,0,0,4
5,3030569,2,2,0,2
1,3030570,0,1,0,4
3,3030570,1,2,0,4
5,3030570,1,1,0,3
1,3030571,0,1,0,1
3,3030571,2,2,5,0
4,3030571,0,1,0,1
1,3030572,2,1,0,2
2,3030572,0,0,0,1
3,3030572,1,1,0,1
4,3030572,2,0,0,3
1,3030573,0,1,0,4
3,3030573,1,0,2,2
1,3030574,2,1,3,0
2,3030574,1,2,0,2
4,3030574,1,0,5,0
5,3030574,0,2,0,3
1,3030575,1,2,2,1
2,3030575,3,1,0,4
5,3030575,2,0,0,4
1,3030576,1,0,5,0
2,3030576,0,2,0,3
3,3030576,0,2,0,3
5,3030576,2,1,3,0
1,3030577,2,1,2,1
2,3030577,3,1,3,0
3,3030577,3,1,3,0
4,3030577,3,2,2,1
5,3030577,1,0,2,1
1,3030578,0,2,0,4
2,3030578,2,1,2,1
3,3030578,0,3,0,5
5,3030578,2,1,2,1
1,3030579,0,1,0,3
2,3030579,3,1,3,0
5,3030579,1,2,0,3
2,3030580,1,2,5,0
3,3030580,1,1,0,1
4,3030580,1,2,5,0
1,3030581,1,3,0,3
2,3030581,0,1,0,2
4,3030581,1,1,0,1
5,3030581,0,3,0,4
2,3030582,0,4,0,4
3,3030582,2,2,3,0
4,3030582,1,2,0,1
5,3030582,1,3,0,2
1,3030583,1,2,0,2
2,3030583,0,2,0,3
3,3030583,1,1,0,1
5,3030583,0,3,0,4
1,3030584,0,1,0,4
2,3030584,1,1,0,3
3,3030584,2,2,0,3
2,3030585,0,0,0,2
3,3030585,0,2,5,0
4,3030585,0,3,2,1
5,3030585,2,1,0,3
1,3030586,0,4,0,4
2,3030586,1,3,0,2
3,3030586,2,0,0,2
4,3030586,0,1,0,1
5,3030586,2,1,0,1
1,3030587,2,0,0,2
2,3030587,1,3,0,2
3,3030587,1,1,3,0
4,3030587,2,0,0,2
5,3030587,1,1,3,0
1,3030588,2,2,0,1
2,3030588,1,0,5,0
5,3030588,1,3,0,3
1,3030589,2,2,0,1
2,3030589,1,3,0,3
3,3030589,3,1,2,1
4,3030589,2,2,0,1
5,3030589,0,3,0,4
2,3030590,2,1,0,1
3,3030590,1,4,0,3
1,3030591,1,3,2,1
2,3030591,0,2,2,1
4,3030591,5,2,0,4
5,3030591,2,0,0,3
1,3030592,1,1,3,0
2,3030592,1,3,0,2
3,3030592,2,0,0,2
4,3030592,1,0,0,1
5,3030592,0,3,0,3
1,3030593,3,1,2,1
4,3030593,2,2,0,1
5,3030593,1,2,0,2
1,3030594,1,3,0,4
2,3030594,0,1,0,3
4,3030594,0,4,0,6
5,3030594,2,2,0,2
2,3030595,1,1,3,0
4,3030595,3,3,3,0
5,3030595,2,1,0,1
1,3030596,0,0,0,1
2,3030596,2,0,2,1
3,3030596,1,0,5,0
4,3030596,2,1,3,0
5,3030596,1,2,0,2
1,3030597,2,1,0,1
3,3030597,2,1,0,1
5,3030597,1,0,0,1
1,3030598,3,0,0,4
2,3030598,1,0,0,2
3,3030598,4,3,0,2
4,3030598,0,1,3,0
1,3030599,1,2,3,0
5,3030599,1,3,2,1
1,3030600,3,2,0,1
2,3030600,0,1,0,1
4,3030600,2,2,5,0
5,3030600,2,0,0,2
1,3030601,2,0,2,1
2,3030601,2,1,5,0
3,3030601,0,2,0,3
5,3030601,3,1,2,1
1,3030602,1,1,5,0
2,3030602,3,0,0,3
4,3030602,0,1,0,1
5,3030602,1,2,0,1
1,3030603,0,2,0,3
2,3030603,1,3,0,3
3,3030603,4,1,2,2
4,3030603,0,2,0,3
5,3030603,0,2,0,3
1,3030604,5,0,2,2
2,3030604,1,1,0,3
3,3030604,0,2,0,5
5,3030604,0,3,0,6
1,3030605,1,2,0,1
2,3030605,3,3,3,0
3,3030605,4,3,0,1
4,3030605,2,1,0,1
5,3030605,1,1,5,0
1,3030606,1,2,0,2
2,3030606,1,2,0,2
4,3030606,0,1,0,2
1,3030607,0,0,0,2
2,3030607,1,0,2,1
4,3030607,3,1,5,0
5,3030607,0,4,0,6
1,3030608,0,1,0,1
2,3030608,2,0,0,2
3,3030608,0,2,0,2
4,3030608,3,1,0,2
5,3030608,1,2,0,1
1,3030609,3,2,3,0
3,3030609,2,1,3,0
4,3030609,0,0,0,1
1,3030610,1,2,2,1
2,3030610,2,2,0,2
3,3030610,0,1,2,1
5,3030610,2,1,0,3
2,3030611,1,1,0,1
3,3030611,2,2,0,1
5,3030611,0,1,5,0
1,3030612,2,2,0,1
4,3030612,0,2,0,3
5,3030612,2,0,2,1
2,3030613,3,2,0,1
3,3030613,3,0,0,3
4,3030613,0,2,0,2
5,3030613,0,3,0,3
1,3030614,3,1,0,4
2,3030614,0,0,0,2
4,3030614,1,2,2,1
5,3030614,4,0,0,6
2,3030615,0,0,0,2
1,3030616,2,4,3,0
2,3030616,1,0,0,3
3,3030616,0,1,2,1
4,3030616,4,2,0,4
2,3030617,4,0,0,4
3,3030617,0,2,0,2
4,3030617,0,2,0,2
5,3030617,0,0,3,0
1,3030618,0,2,2,1
2,3030618,1,1,0,1
4,3030618,0,2,2,1
1,3030619,0,2,0,2
3,3030619,2,0,0,2
4,3030619,3,1,0,2
5,3030619,2,1,0,1
1,3030620,1,0,2,2
2,3030620,2,1,2,2
3,3030620,1,2,0,4
4,3030620,0,1,0,4
3,3030621,0,1,0,1
4,3030621,3,1,0,2
5,3030621,1,3,0,2
1,3030622,0,2,2,1
2,3030622,0,0,0,1
3,3030622,0,0,0,1
5,3030622,2,2,0,1
2,3030623,0,2,0,3
3,3030623,2,1,3,0
4,3030623,1,0,5,0
3,3030624,2,0,0,2
5,3030624,1,0,0,1
1,3030625,2,0,0,3
2,3030625,1,1,0,1
3,3030625,0,0,0,1
4,3030625,3,0,0,4
1,3030626,0,1,3,0
2,3030626,4,0,0,5
3,3030626,1,3,2,1
4,3030626,1,2,5,0
5,3030626,3,2,0,2
3,3030627,2,4,2,1
4,3030627,0,0,0,1
5,3030627,2,2,0,1
1,3030628,3,3,0,1
2,3030628,0,0,0,1
3,3030628,2,0,2,1
4,3030628,0,3,0,4
5,3030628,0,0,0,1
1,3030629,2,3,0,3
2,3030629,3,3,0,2
3,3030629,2,3,0,3
4,3030629,0,1,0,3
1,3030630,0,3,0,5
2,3030630,2,1,2,1
3,3030630,1,0,2,1
4,3030630,1,2,0,3
5,3030630,0,1,0,3
1,3030631,1,2,0,1
2,3030631,1,1,3,0
3,3030631,2,1,0,1
4,3030631,0,2,0,2
1,3030632,4,2,2,2
2,3030632,3,3,0,4
3,3030632,2,3,0,5
5,3030632,0,1,0,5
1,3030633,3,1,0,4
3,3030633,1,2,2,1
5,3030633,0,1,2,1
1,3030634,3,0,2,1
2,3030634,3,3,0,2
3,3030634,1,3,0,4
5,3030634,1,3,0,4
1,3030635,4,1,2,2
2,3030635,4,1,2,2
3,3030635,0,2,0,3
4,3030635,1,2,0,2
1,3030636,1,0,5,0
3,3030636,3,1,2,1
5,3030636,2,0,2,1
1,3030637,0,1,0,2
2,3030637,1,2,0,2
4,3030637,1,1,0,1
5,3030637,1,1,0,1
1,3030638,1,1,0,1
3,3030638,4,0,0,5
1,3030639,4,0,2,3
2,3030639,5,1,2,3
3,3030639,2,2,0,1
4,3030639,2,2,0,1
5,3030639,1,1,0,1
1,3030640,1,2,0,2
2,3030640,1,0,3,0
3,3030640,1,3,0,3
5,3030640,1,0,3,0
1,3030641,0,1,2,2
2,3030641,2,2,0,3
3,3030641,1,2,2,2
4,3030641,2,0,0,5
5,3030641,1,1,0,3
1,3030642,2,0,0,3
2,3030642,0,1,5,0
4,3030642,0,0,0,1
5,3030642,4,1,0,4
1,3030643,0,2,0,2
3,3030643,0,0,3,0
4,3030643,1,1,5,0
5,3030643,0,3,0,3
1,3030644,5,3,3,0
3,3030644,0,0,0,2
4,3030644,1,1,0,2
5,3030644,2,2,0,2
1,3030645,2,0,0,2
4,3030645,1,0,0,1
1,3030646,4,2,2,1
2,3030646,3,0,2,2
4,3030646,2,1,3,0
5,3030646,3,3,0,1
2,3030647,4,0,2,3
3,3030647,0,4,0,5
4,3030647,0,3,0,4
5,3030647,4,1,2,2
1,3030648,0,2,0,3
2,3030648,2,0,2,1
3,3030648,1,0,3,0
5,3030648,1,3,0,3
2,3030649,2,1,0,1
3,3030649,1,4,0,3
4,3030649,1,1,3,0
5,3030649,3,2,0,1
2,3030650,1,2,0,3
3,3030650,3,2,2,1
1,3030651,2,1,2,1
2,3030651,0,0,0,2
3,3030651,1,0,2,1
4,3030651,0,2,0,4
5,3030651,1,1,0,2
1,3030652,1,1,0,4
2,3030652,1,2,0,5
5,3030652,1,2,0,5
1,3030653,0,1,5,0
3,3030653,0,2,2,1
4,3030653,1,1,0,1
5,3030653,2,1,0,2
1,3030654,0,1,0,1
3,3030654,0,2,0,2
4,3030654,1,0,0,1
5,3030654,1,0,0,1
1,3030655,1,0,0,1
2,3030655,0,0,5,0
4,3030655,4,3,0,1
5,3030655,1,1,3,0
2,3030656,2,2,0,3
3,3030656,1,1,0,3
4,3030656,1,2,0,4
5,3030656,1,4,0,6
1,3030657,1,2,0,3
2,3030657,3,0,2,1
4,3030657,3,1,3,0
5,3030657,0,0,0,2
1,3030658,3,2,0,2
2,3030658,0,0,0,1
3,3030658,3,1,0,3
4,3030658,1,0,0,2
3,3030659,1,3,0,3
4,3030659,2,0,2,1
5,3030659,4,3,3,0
3,3030660,2,2,0,1
4,3030660,2,1,3,0
5,3030660,2,1,3,0
1,3030661,2,1,0,1
3,3030661,0,1,0,1
4,3030661,2,1,0,1
1,3030662,3,1,0,3
2,3030662,0,2,2,1
3,3030662,1,0,0,2
4,3030662,1,2,3,0
5,3030662,0,1,3,0
2,3030663,0,1,0,2
3,3030663,2,0,2,1
4,3030663,0,0,0,1
5,3030663,2,2,0,1
1,3030664,2,3,0,2
2,3030664,1,1,0,1
3,3030664,2,1,3,0
4,3030664,2,0,2,1
5,3030664,1,1,0,1
1,3030665,1,1,0,1
2,3030665,1,1,0,1
3,3030665,1,3,0,3
4,3030665,0,1,0,2
5,3030665,1,0,5,0
2,3030666,3,1,3,0
3,3030666,1,1,0,2
1,3030667,5,2,2,2
2,3030667,0,0,0,1
3,3030667,3,2,3,0
4,3030667,5,0,2,4
5,3030667,2,1,5,0
1,3030668,1,1,0,3
3,3030668,0,1,0,4
4,3030668,2,1,2,2
5,3030668,0,2,0,5
1,3030669,2,1,0,1
2,3030669,2,0,0,2
3,3030669,1,2,0,1
4,3030669,0,0,3,0
1,3030670,1,0,5,0
2,3030670,0,2,0,3
3,3030670,1,1,0,1
1,3030671,0,3,0,5
2,3030671,0,1,0,3
3,3030671,1,1,0,2
4,3030671,2,0,3,0
5,3030671,0,2,0,4
5,3030672,5,1,0,4
1,3030673,2,0,0,3
4,3030673,0,1,3,0
5,3030673,1,2,5,0
1,3030674,0,1,0,1
2,3030674,0,0,5,0
3,3030674,2,3,0,1
5,3030674,3,3,3,0
1,3030675,1,3,0,5
2,3030675,3,2,2,2
4,3030675,2,1,2,2
5,3030675,0,1,0,4
1,3030676,1,0,0,2
2,3030676,1,2,3,0
3,3030676,2,0,0,3
4,3030676,0,1,3,0
5,3030676,1,1,0,1
5,3030677,1,3,3,0
1,3030678,1,3,0,4
3,3030678,2,0,5,0
5,3030678,0,1,0,3
1,3030679,2,0,2,1
2,3030679,0,3,0,4
3,3030679,1,1,0,1
4,3030679,1,1,0,1
5,3030679,0,4,0,5
1,3030680,0,2,0,2
3,3030680,1,0,0,1
4,3030680,2,1,0,1
5,3030680,3,0,0,3
1,3030681,2,1,5,0
2,3030681,1,1,0,1
1,3030682,1,2,0,1
2,3030682,1,0,0,1
3,3030682,0,2,0,2
4,3030682,1,1,5,0
5,3030682,1,1,5,0
1,3030683,2,3,0,1
2,3030683,2,2,3,0
3,3030683,4,2,0,2
4,3030683,1,0,0,1
5,3030683,3,3,3,0
1,3030684,1,1,0,4
4,3030684,2,0,0,6
5,3030684,0,1,2,3
1,3030685,0,1,0,2
3,3030685,1,3,0,3
1,3030686,3,1,2,1
3,3030686,1,1,0,1
4,3030686,1,3,0,3
5,3030686,3,1,2,1
1,3030687,0,1,3,0
2,3030687,3,1,0,3
3,3030687,2,2,0,1
4,3030687,0,2,2,1
2,3030688,2,3,0,1
5,3030688,2,0,0,2
2,3030689,3,4,2,2
3,3030689,2,1,0,4
4,3030689,0,0,0,3
1,3030690,4,1,0,3
2,3030690,1,2,0,1
3,3030690,1,4,0,3
4,3030690,3,0,0,3
1,3030691,1,1,0,1
2,3030691,1,4,0,4
3,3030691,3,1,2,1
5,3030691,5,2,2,2
2,3030692,1,2,0,2
3,3030692,0,2,0,3
4,3030692,1,3,0,3
5,3030692,0,0,0,1
1,3030693,2,1,5,0
2,3030693,1,1,0,1
3,3030693,1,0,3,0
2,3030694,1,0,2,1
3,3030694,3,1,3,0
5,3030694,0,2,0,4
1,3030695,2,0,2,1
4,3030695,0,1,0,2
1,3030696,0,2,0,4
3,3030696,4,2,3,0
4,3030696,1,1,0,2
3,3030697,1,2,0,3
4,3030697,0,2,0,4
5,3030697,1,2,0,3
1,3030698,2,0,2,4
2,3030698,0,0,0,6
4,3030698,2,1,2,5
5,3030698,1,2,0,7
1,3030699,1,2,0,4
4,3030699,2,2,0,3
5,3030699,1,1,0,3
2,3030700,2,0,0,2
3,3030700,1,0,0,1
4,3030700,3,1,0,2
1,3030701,3,2,0,1
3,3030701,0,1,0,1
1,3030702,1,2,3,0
2,3030702,1,2,3,0
3,3030702,0,2,2,1
4,3030702,1,1,0,1
5,3030702,1,1,0,1
3,3030703,2,1,0,3
4,3030703,2,2,0,2
5,3030703,1,0,0,3
1,3030704,4,2,2,3
3,3030704,3,0,2,2
4,3030704,0,1,0,6
5,3030704,1,2,0,6
1,3030705,3,0,0,4
2,3030705,1,0,0,2
3,3030705,1,2,5,0
5,3030705,2,3,3,0
2,3030706,2,2,0,1
3,3030706,2,2,0,1
4,3030706,1,2,3,0
5,3030706,3,0,0,4
1,3030707,2,1,0,5
3,3030707,5,0,0,9
4,3030707,1,0,0,5
1,3030708,4,2,2,1
2,3030708,0,1,0,4
3,3030708,0,3,0,6
4,3030708,1,1,0,3
5,3030708,0,2,0,5
1,3030709,1,2,2,1
2,3030709,3,1,0,4
3,3030709,3,4,2,1
4,3030709,1,2,2,1
1,3030710,4,0,2,3
4,3030710,0,2,0,3
5,3030710,4,0,2,3
1,3030711,4,0,2,2
3,3030711,1,3,0,4
4,3030711,2,3,0,3
5,3030711,3,3,0,2
4,3030712,0,0,0,1
1,3030713,2,1,2,1
2,3030713,1,1,0,2
3,3030713,0,3,0,5
4,3030713,4,1,2,1
5,3030713,2,1,2,1
1,3030714,1,1,0,2
3,3030714,0,2,0,4
4,3030714,2,3,0,3
1,3030715,2,2,0,3
2,3030715,2,0,2,1
3,3030715,1,3,0,5
4,3030715,0,2,0,5
1,3030716,2,4,0,3
2,3030716,0,1,0,2
3,3030716,0,3,0,4
4,3030716,3,1,2,1
1,3030717,2,0,0,3
2,3030717,0,3,2,2
3,3030717,2,0,0,3
5,3030717,1,1,0,1
1,3030718,1,2,2,3
2,3030718,3,1,0,6
3,3030718,1,0,0,5
4,3030718,1,0,0,5
5,3030718,4,2,0,6
1,3030719,1,0,0,2
2,3030719,1,0,0,2
3,3030719,0,0,0,1
4,3030719,3,1,0,3
5,3030719,3,2,0,2
1,3030720,1,0,0,1
3,3030720,2,0,0,2
4,3030720,3,0,0,3
5,3030720,1,1,3,0
3,3030721,1,1,0,1
4,3030721,3,0,0,4
5,3030721,1,2,3,0
1,3030722,4,0,0,5
2,3030722,0,0,0,1
3,3030722,3,1,0,3
4,3030722,3,1,0,3
5,3030722,3,0,0,4
1,3030723,0,1,0,2
2,3030723,0,0,0,1
4,3030723,1,1,0,1
1,3030724,0,0,3,0
2,3030724,0,2,0,2
3,3030724,0,0,3,0
4,3030724,1,0,0,1
1,3030725,0,0,3,0
2,3030725,2,1,0,1
3,3030725,0,3,0,3
4,3030725,2,5,0,3
3,3030726,2,2,3,0
4,3030726,1,2,0,1
5,3030726,1,0,0,1
1,3030727,0,2,0,6
2,3030727,1,0,2,3
3,3030727,1,0,2,3
4,3030727,5,0,2,1
5,3030727,0,0,0,4
2,3030728,1,0,0,1
5,3030728,2,2,5,0
4,3030729,1,1,0,1
5,3030729,3,2,3,0
2,3030730,1,0,3,0
3,3030730,1,1,0,1
4,3030730,3,2,3,0
1,3030731,2,0,2,2
2,3030731,4,2,2,2
3,3030731,3,0,2,1
4,3030731,2,1,2,3
5,3030731,3,4,0,5
1,3030732,4,1,0,3
2,3030732,1,1,5,0
3,3030732,2,0,0,2
4,3030732,3,2,0,1
5,3030732,2,0,0,2
1,3030733,2,3,3,0
2,3030733,2,1,0,2
3,3030733,2,0,0,3
4,3030733,1,1,0,1
5,3030733,2,1,0,2
2,3030734,0,2,0,5
3,3030734,2,1,2,2
4,3030734,0,1,0,4
5,3030734,2,1,2,2
1,3030735,1,0,2,2
3,3030735,1,0,2,2
5,3030735,0,1,0,4
3,3030736,3,1,5,0
5,3030736,0,1,0,3
1,3030737,0,1,2,2
3,3030737,2,1,0,4
4,3030737,1,2,2,2
5,3030737,0,1,2,2
1,3030738,1,1,0,1
2,3030738,0,1,3,0
3,3030738,1,0,0,2
4,3030738,2,0,0,3
1,3030739,1,1,0,1
2,3030739,2,1,0,2
4,3030739,2,1,0,2
5,3030739,1,2,5,0
1,3030740,2,2,3,0
2,3030740,5,0,0,5
4,3030740,1,2,0,1
5,3030740,2,0,0,2
1,3030741,2,1,0,2
2,3030741,0,0,0,1
3,3030741,2,1,0,2
4,3030741,1,3,2,1
5,3030741,0,0,0,1
1,3030742,2,1,2,1
1,3030743,0,0,0,1
2,3030743,1,2,0,2
3,3030743,3,0,2,2
1,3030744,0,1,0,2
2,3030744,3,2,3,0
3,3030744,1,4,0,4
4,3030744,0,1,0,2
5,3030744,2,1,3,0
1,3030745,4,1,0,3
3,3030745,2,1,0,1
4,3030745,1,2,0,1
5,3030745,2,1,0,1
1,3030746,3,3,0,2
2,3030746,0,1,2,1
3,3030746,0,3,2,1
4,3030746,1,2,2,1
5,3030746,0,0,0,2
1,3030747,2,0,2,1
4,3030747,1,0,3,0
1,3030748,2,0,0,4
3,3030748,3,2,0,3
5,3030748,1,1,0,2
2,3030749,0,2,0,2
4,3030749,3,2,0,1
1,3030750,0,0,0,1
2,3030750,0,2,0,3
3,3030750,2,0,2,1
4,3030750,3,1,2,1
5,3030750,1,2,0,2
1,3030751,2,2,0,1
2,3030751,1,1,0,1
4,3030751,2,2,0,1
5,3030751,3,0,0,4
2,3030752,3,1,0,3
3,3030752,0,1,5,0
4,3030752,0,0,0,1
1,3030753,1,2,0,1
2,3030753,1,1,5,0
4,3030753,2,2,3,0
5,3030753,4,1,0,3
1,3030754,4,0,2,1
2,3030754,3,2,2,2
4,3030754,0,2,0,5
5,3030754,1,1,0,3
1,3030755,0,1,2,1
2,3030755,0,2,5,0
3,3030755,0,0,0,2
4,3030755,2,1,0,3
1,3030756,2,0,2,1
2,3030756,5,0,2,4
5,3030756,1,0,3,0
2,3030757,0,1,0,2
3,3030757,0,1,0,2
5,3030757,1,0,3,0
1,3030758,2,1,5,0
2,3030758,0,2,0,3
3,3030758,1,2,0,2
4,3030758,1,1,0,1
5,3030758,2,0,2,1
4,3030759,2,1,2,2
5,3030759,0,0,0,3
2,3030760,1,2,0,3
3,3030760,0,0,0,2
5,3030760,3,2,2,1
2,3030761,1,1,0,5
3,3030761,2,1,2,4
4,3030761,3,1,2,3
5,3030761,0,1,0,6
1,3030762,2,1,0,4
3,3030762,2,2,0,3
4,3030762,1,1,0,3
5,3030762,0,1,2,2
1,3030763,2,0,0,3
2,3030763,3,2,0,2
3,3030763,3,0,0,4
5,3030763,0,0,0,1
2,3030764,0,1,0,1
4,3030764,1,2,0,1
5,3030764,2,2,3,0
2,3030765,4,1,0,3
3,3030765,2,1,0,1
4,3030765,1,2,0,1
5,3030765,2,2,3,0
2,3030766,1,1,0,2
3,3030766,1,2,0,3
4,3030766,1,2,0,3
1,3030767,2,1,0,2
3,3030767,0,3,2,2
4,3030767,3,2,0,2
5,3030767,0,1,3,0
1,3030768,0,0,0,1
2,3030768,1,1,0,1
3,3030768,2,1,0,2
4,3030768,2,3,3,0
5,3030768,1,0,0,2
1,3030769,0,2,5,0
2,3030769,2,0,0,4
4,3030769,0,1,2,1
1,3030770,4,0,0,4
3,3030770,0,1,0,1
5,3030770,2,2,3,0
1,3030771,1,2,0,3
2,3030771,1,1,0,2
3,3030771,2,1,2,1
4,3030771,2,0,5,0
5,3030771,0,0,0,2
1,3030772,1,1,5,0
2,3030772,0,2,0,2
3,3030772,2,2,3,0
5,3030772,0,0,3,0
1,3030773,2,1,3,0
4,3030773,3,1,2,1
5,3030773,0,0,0,1
1,3030774,2,2,0,1
2,3030774,0,1,0,2
3,3030774,0,0,0,1
4,3030774,4,0,2,3
2,3030775,1,2,0,1
4,3030775,1,0,0,1
5,3030775,0,1,0,1
1,3030776,1,0,0,1
2,3030776,0,2,0,2
3,3030776,1,1,5,0
4,3030776,3,2,0,1
5,3030776,0,3,0,3
1,3030777,0,1,0,1
2,3030777,2,3,0,1
3,3030777,0,1,0,1
4,3030777,0,2,0,2
1,3030778,2,0,3,0
3,3030778,2,2,0,2
5,3030778,3,3,0,2
1,3030779,2,1,3,0
2,3030779,1,3,0,3
3,3030779,2,2,0,1
5,3030779,2,0,2,1
1,3030780,0,0,3,0
2,3030780,1,1,3,0
3,3030780,1,1,3,0
5,3030780,1,0,0,1
1,3030781,0,1,2,1
2,3030781,3,2,0,3
3,3030781,1,2,2,1
4,3030781,3,0,0,5
5,3030781,2,1,0,3
1,3030782,2,0,0,3
3,3030782,2,1,0,2
1,3030783,1,1,0,2
2,3030783,1,0,0,3
3,3030783,1,1,0,2
1,3030784,2,2,0,1
3,3030784,4,0,2,3
4,3030784,1,4,0,4
1,3030785,3,3,0,1
3,3030785,1,3,2,1
4,3030785,3,0,0,4
5,3030785,1,0,0,2
2,3030786,2,4,0,5
3,3030786,3,0,5,0
4,3030786,0,3,0,6
